0.14959612176088954,-0.0006484803682060142,0.12226001274443166,0.05107862014016328,0.1189162874858792,0.0090614431131371,0.13941951523156226,0.18846026631986446,-0.10465599041900164,-0.051715909127318764
0.15521581069141732,0.0013855906434905169,-0.05868591303317797,0.11644872827823917,0.22889610240660274,0.06709745636225083,-0.1160696688428791,0.00659937277415823,0.0958502010284624,0.08336788064278884
0.03449458528813684,0.15790990915524317,-0.1496154583923563,0.09103121707623063,0.09361590716508594,0.25178533491820704,-0.06578464123258553,-0.0888742646137049,0.1728552833856831,0.29743469321229843
0.10433436931114842,0.1771078740386065,-0.09965568411167074,-0.1817161448072169,0.03586515199486914,0.10802106503745086,-0.06355811086549011,0.1630513975300954,0.26069077206659214,0.29256671306713783
0.04000710125343346,-0.1586023807907899,-0.1533907313615233,-0.08195509153686512,-0.009112154700003311,0.025352029319423704,-0.14068054720641832,0.0897102591023101,0.11677988445400325,0.09517778455329898
0.006527612299852992,0.06173831620946403,-0.1260414249189893,-0.21075500444076078,-0.08184721689682352,0.008739126386496335,-0.2536045256513158,-0.046870310871212476,0.024352264053949454,0.012039796025539506
-0.10371272565945745,-0.031728918688656446,-0.13358738323761404,-0.21631043944098935,-0.24458325810368345,-0.027065141177805115,-0.19655468254674957,-0.10691418992112828,0.11152046072610253,-0.08806807648944681
0.023381518998401737,-0.1658401544931712,-0.1415197468671023,-0.040437247190723696,-0.22840647461549007,-0.049646556906990616,0.006511600427720199,-0.3748359825927274,0.18580220943098666,-0.19363336131066375
0.1383029845377108,-0.22603342992346948,-0.06755975713768068,0.1593983090125004,-0.19843387630768414,-0.4018483086825999,-0.022016487632600258,-0.0865574161363491,-0.023556838208832042,-0.0955050382539955
0.17289308135307335,0.006084562858822556,0.11375142402735616,0.16793949644026301,-0.04738795270447278,-0.2234874990006042,-0.02003755490450504,-0.022218872589070814,0.013003195178760515,-0.09581548733879683
0.2744595004280819,0.014299854636906292,-0.04364403744313361,0.08452433804083473,0.11595916571236722,0.07430619292378517,0.10875409680826305,0.0729611335922603,-0.3197037571637237,-0.26597123950905044
0.05046111467724834,0.11748751013778093,0.07590416579101232,0.10972169729136311,0.3286014810448829,-0.14809498555617476,0.15830280305905098,0.04163184790294584,-0.33811478300267633,-0.08042884204852488
0.09516591358858134,0.20298008642445273,0.12205002166031761,0.19769053684404325,0.31298085082711097,-0.01670501758902833,0.18751433089941721,0.05347601699458085,-0.19767500174257077,0.1484098186852521
0.10891869641944614,0.3172492506913832,0.14182570392101915,0.08784066269147622,0.27045790053607854,-0.07322673688806669,0.10828322162083283,-0.08933936629735666,-0.0801496716904743,0.1695559630674158
0.07443880784375262,0.19509069918207197,0.20766593350062557,0.10675570499810404,0.21054972372786332,-0.06566983134029478,0.2416542062838792,0.06539836886288541,0.016885189247868148,0.23552481396643266
-0.045426725223511086,0.20563896001623738,0.1631646750802826,0.1425037114920506,0.4502101328608912,0.07591355503138891,0.11475868728595845,0.2046298679526396,0.10311940950258439,0.15753714034635166
